"https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fmyaccount.google.com%2F%3Futm_source%3Dchrome-profile-chooser&sacu=1&passive=1209600&authuser=0","Google 계정","2021-03-22 04:42:13"
"https://myaccount.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmyaccount.google.com%2F%3Futm_source%3Dchrome-profile-chooser%26pli%3D1&osidt=ALWU2cvZj9oA_i2Vi6S2uOEG_oTHyfltCs8NKq52lHYQbzVR9meU9-dieAlNBhLm2jNHdwX4MAAEGeV-NcKYGajQMBBHqvca20dt49gnaGOfbCfwWUM_X53hFPsM52J4DnMWtVCugYNKJyoc5gYD98rghRERZzFmOD3yzE_06SmqEMR0qrN9eSUY-1B_aygDxThKz1wAyrHYdpfgVXPMyTzsY_3tX6EitA","Google 계정","2021-03-22 04:42:13"
"http://m.imgur.com/account/kmango/albums","- Imgur","2019-03-18 13:03:10"
"https://www.tumblr.com/search","Tumblr","2019-03-18 13:03:10"
"http://m.naver.com/","NAVER","2019-03-18 13:03:10"
"http://www.sookmyung.ac.kr/sookmyungkr/index.do","숙명여자대학교 대표홈페이지","1601-01-01 09:00:00"
"https://www.naver.com/","NAVER","1601-01-01 09:00:00"
"http://csweb.sookmyung.ac.kr/csweb/index.do","숙명여자대학교 공과대학 컴퓨터과학전공","1601-01-01 09:00:00"
"https://calendar.google.com/calendar/r/month?hl=ko&pli=1","Google 캘린더 - 2020년 5월","1601-01-01 09:00:00"
"http://news.hankyung.com/article/2019020777061","핵심 개발자 사표 던지면 '사업 올스톱'…스톡옵션·파격 연봉도 안통해 | IT/과학 | 한경닷컴","1601-01-01 09:00:00"
"http://portal.sookmyung.ac.kr/irj/portal","SAP NetWeaver Portal","1601-01-01 09:00:00"
"https://github.com/","The world’s leading software development platform · GitHub","1601-01-01 09:00:00"
"https://sites.google.com/view/datastructures","자료구조 data structures","1601-01-01 09:00:00"
"https://namu.wiki/w/%EB%82%98%EB%AC%B4%EC%9C%84%ED%82%A4:%EB%8C%80%EB%AC%B8","나무위키:대문 - 나무위키","1601-01-01 09:00:00"
"https://okky.kr/article/549127","OKKY - 무지한 대학생에게 조언 부탁드립니다ㅠㅠ","1601-01-01 09:00:00"
"https://snowboard.sookmyung.ac.kr/login.php","SnowBoard","1601-01-01 09:00:00"
"https://endic.naver.com/?sLn=kr","네이버 영어사전","1601-01-01 09:00:00"
"https://lib.sookmyung.ac.kr/","숙명여자대학교 중앙도서관","1601-01-01 09:00:00"
"http://cinsk.github.io//cfaqs/html/node1.html","Contents","1601-01-01 09:00:00"
"https://m.blog.naver.com/PostView.nhn?blogId=stardhk&logNo=221213441554&proxyReferer=http%3A%2F%2Fwww.google.com%2Furl%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D1%26ved%3D2ahUKEwiFnJTR5s_gAhUJ8bwKHfwtAjYQFjAAegQIChAB%26url%3Dhttp%253A%252F%252Fm.blog.naver.com%252Fstardhk%252F221213441554%26usg%3DAOvVaw1gc862ZtXOhjb5Wr4sERjM","[LG노트북 밝기조절 해결법] 노트북 밝기조절 안될때 / 노트북 밝기조절이 안돼요 / LG노트북 밝기조절 안될때 / 노트북 밝기조절 오류 / 엘지노트북 밝기조절고장 / 엘지노트북 밝기 조절이 안돼요 / LG노트북 밝기조절고장 : 네이버 블로그","1601-01-01 09:00:00"
"http://www.10x10.co.kr/","텐바이텐 10X10 : 감성채널 감성에너지","1601-01-01 09:00:00"
"https://www.youtube.com/","YouTube","1601-01-01 09:00:00"
"https://stackoverflow.com/","Stack Overflow - Where Developers Learn, Share, & Build Careers","1601-01-01 09:00:00"
"http://webclass.me/html5_2e/","교재 홈페이지","1601-01-01 09:00:00"
"https://heictojpg.com/","Convert Heic to JPEG for free | Made by JPEGmini","1601-01-01 09:00:00"
"https://cafe.naver.com/starvall","스타듀밸리 한국 커뮤니티 : 네이버 카페","1601-01-01 09:00:00"
"http://blog.iqtest.kr/","표준편차로 등수 구하기 :: 중학교 고교 성적표 원점수,평균,표준편차,수강생수 : 나만의 IQ세상","1601-01-01 09:00:00"
"https://rpgxp7017.tistory.com/183","스타듀밸리 호감도 공략, 님을 봐야 뽕을 따죠.","1601-01-01 09:00:00"
"https://blog.naver.com/crictor11/220664643722","[스타듀 밸리 공략] 플레이 팁 모음 : 네이버 블로그","1601-01-01 09:00:00"
"http://blog.naver.com/PostView.nhn?blogId=tisi160&logNo=220995117651","[엘민]스타듀밸리 리텍스쳐(파일 경로) : 네이버 블로그","1601-01-01 09:00:00"
"https://m.blog.naver.com/PostView.nhn?blogId=crictor11&logNo=220663862249&proxyReferer=https%3A%2F%2Fwww.google.com%2F","[스타듀 밸리 공략] 계절별 물고기 낚시, 핫포인트 공략 : 네이버 블로그","1601-01-01 09:00:00"
"https://m.blog.naver.com/PostView.nhn?blogId=benkyobenkyo&logNo=100187797207&proxyReferer=https%3A%2F%2Fwww.google.com%2F","대학별 편입수학 출제 경향 (세종대/숙명여대/아주대/이화여대/인하대/중앙대/한국항공대/한양대/홍익대) : 네이버 블로그","1601-01-01 09:00:00"
"https://allinpdf.com/","Allinpdf - Free Online PDF Converter","1601-01-01 09:00:00"
"https://rpgxp7017.tistory.com/172","스타듀밸리 NPC 위치와 이동 경로 표시 월드맵","1601-01-01 09:00:00"
"https://ksw10136.tistory.com/31","스타듀밸리 계절 별 추천작물 공략 #StardewValley","1601-01-01 09:00:00"
"https://m.blog.naver.com/PostView.nhn?blogId=zodiacscol&logNo=220999723350&proxyReferer=https%3A%2F%2Fwww.google.com%2F","스타듀밸리 돈벌기 - 장인(Artisan) 코스 와인편 : 네이버 블로그","1601-01-01 09:00:00"
